VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,Airport_fee
2,2024-01-01 00:36:30,2024-01-01 00:54:58,5.0,2.44,1.0,N,79,237,1,17.7,1.0,0.5,4.54,0.0,1.0,27.24,2.5,0.0
2,2024-01-01 00:56:01,2024-01-01 01:08:53,5.0,2.44,1.0,N,237,239,1,14.9,1.0,0.5,3.98,0.0,1.0,23.88,2.5,0.0
1,2024-01-01 00:15:00,2024-01-01 00:26:52,1.0,3.8,1.0,N,79,263,1,17.0,3.5,0.5,5.5,0.0,1.0,27.5,2.5,0.0
1,2024-01-01 00:28:37,2024-01-01 00:31:24,2.0,0.7,1.0,N,263,264,1,5.1,3.5,0.5,2.0,0.0,1.0,12.1,2.5,0.0
1,2024-01-01 00:36:35,2024-01-01 00:40:41,1.0,1.0,1.0,N,141,264,1,7.2,3.5,0.5,2.4,0.0,1.0,14.6,2.5,0.0
1,2024-01-01 00:46:12,2024-01-01 00:57:11,2.0,1.2,1.0,N,264,170,1,10.0,3.5,0.5,2.0,0.0,1.0,17.0,2.5,0.0
2,2024-01-01 00:10:49,2024-01-01 00:21:52,1.0,1.86,1.0,N,158,231,1,12.1,1.0,0.5,3.42,0.0,1.0,20.52,2.5,0.0
2,2024-01-01 00:26:43,2024-01-01 00:36:27,1.0,2.01,1.0,N,231,68,1,11.4,1.0,0.5,3.28,0.0,1.0,19.68,2.5,0.0
2,2024-01-01 00:53:04,2024-01-01 01:18:02,1.0,2.18,1.0,N,246,79,2,21.2,1.0,0.5,0.0,0.0,1.0,26.2,2.5,0.0
1,2024-01-01 00:20:18,2024-01-01 00:24:17,2.0,0.7,1.0,N,234,114,1,6.5,3.5,0.5,2.3,0.0,1.0,13.8,2.5,0.0
1,2024-01-01 00:30:47,2024-01-01 00:40:56,2.0,2.6,1.0,N,113,88,2,12.8,3.5,0.5,0.0,0.0,1.0,17.8,2.5,0.0
1,2024-01-01 00:43:42,2024-01-01 00:53:38,4.0,3.5,1.0,N,12,4,2,16.3,3.5,0.5,0.0,0.0,1.0,21.3,2.5,0.0
1,2024-01-01 00:57:54,2024-01-01 01:09:10,2.0,1.5,1.0,N,79,158,1,10.7,3.5,0.5,3.14,0.0,1.0,18.84,2.5,0.0
2,2024-01-01 00:39:37,2024-01-01 01:28:50,1.0,3.47,1.0,N,90,143,1,40.8,1.0,0.5,5.0,0.0,1.0,50.8,2.5,0.0
2,2024-01-01 00:30:08,2024-01-01 00:39:11,2.0,0.4,1.0,N,162,162,1,9.3,1.0,0.5,3.0,0.0,1.0,17.3,2.5,0.0
2,2024-01-01 00:33:35,2024-01-01 00:48:54,1.0,0.55,1.0,N,246,48,2,13.5,1.0,0.5,0.0,0.0,1.0,18.5,2.5,0.0
2,2024-01-01 00:53:06,2024-01-01 00:58:01,2.0,0.57,1.0,N,68,246,2,6.5,1.0,0.5,0.0,0.0,1.0,11.5,2.5,0.0
1,2024-01-01 00:12:41,2024-01-01 00:16:18,1.0,0.9,1.0,N,239,142,2,6.5,3.5,0.5,0.0,0.0,1.0,11.5,2.5,0.0
1,2024-01-01 00:21:14,2024-01-01 00:25:07,2.0,0.9,1.0,N,239,238,1,6.5,3.5,0.5,2.3,0.0,1.0,13.8,2.5,0.0
1,2024-01-01 00:29:59,2024-01-01 00:36:40,1.0,1.3,1.0,N,239,236,1,9.3,3.5,0.5,1.0,0.0,1.0,15.3,2.5,0.0
1,2024-01-01 00:46:49,2024-01-01 00:59:43,2.0,3.1,1.0,N,239,41,1,17.0,3.5,0.5,4.4,0.0,1.0,26.4,2.5,0.0
2,2024-01-01 00:30:17,2024-01-01 00:39:56,2.0,1.8,1.0,N,142,162,1,11.4,1.0,0.5,3.0,0.0,1.0,19.4,2.5,0.0
2,2024-01-01 00:49:37,2024-01-01 00:57:03,4.0,1.14,1.0,N,237,263,1,9.3,1.0,0.5,2.86,0.0,1.0,17.16,2.5,0.0
2,2024-01-01 00:17:37,2024-01-01 00:49:18,1.0,20.63,2.0,N,132,151,1,70.0,0.0,0.5,16.04,6.94,1.0,96.23,0.0,1.75
1,2024-01-01 00:00:26,2024-01-01 00:28:26,3.0,12.5,1.0,N,132,129,1,51.3,2.75,0.5,11.11,0.0,1.0,66.66,0.0,1.75
1,2024-01-01 00:47:48,2024-01-01 01:18:10,4.0,4.2,1.0,N,148,43,1,28.2,3.5,0.5,6.6,0.0,1.0,39.8,2.5,0.0
2,2024-01-01 00:23:34,2024-01-01 00:27:26,1.0,1.01,1.0,N,141,229,1,6.5,1.0,0.5,1.5,0.0,1.0,13.0,2.5,0.0
2,2024-01-01 00:30:30,2024-01-01 00:37:18,1.0,0.67,1.0,N,229,161,1,7.9,1.0,0.5,1.29,0.0,1.0,14.19,2.5,0.0
2,2024-01-01 00:42:35,2024-01-01 00:47:04,1.0,0.64,1.0,N,237,229,1,6.5,1.0,0.5,1.72,0.0,1.0,13.22,2.5,0.0
2,2024-01-01 00:52:53,2024-01-01 01:09:34,1.0,4.07,1.0,N,229,41,1,20.5,1.0,0.5,5.1,0.0,1.0,30.6,2.5,0.0
1,2024-01-01 00:25:34,2024-01-01 00:35:51,2.0,2.7,1.0,N,237,74,1,13.5,3.5,0.5,3.7,0.0,1.0,22.2,2.5,0.0
1,2024-01-01 00:45:17,2024-01-01 01:08:25,2.0,2.4,1.0,N,236,170,1,21.9,3.5,0.5,5.35,0.0,1.0,32.25,2.5,0.0
2,2024-01-01 00:58:30,2024-01-01 01:20:43,1.0,1.53,1.0,N,90,224,1,19.1,1.0,0.5,6.03,0.0,1.0,30.13,2.5,0.0
1,2024-01-01 00:27:42,2024-01-01 00:28:49,1.0,0.2,1.0,N,239,143,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2024-01-01 00:36:35,2024-01-01 00:54:05,2.0,6.3,1.0,N,43,243,1,28.9,3.5,0.5,6.75,0.0,1.0,40.65,2.5,0.0
2,2024-01-01 00:49:54,2024-01-01 00:52:42,2.0,0.41,1.0,N,238,239,1,5.1,1.0,0.5,1.52,0.0,1.0,11.62,2.5,0.0
2,2024-01-01 00:57:47,2024-01-01 01:13:40,2.0,3.03,1.0,N,239,229,1,17.7,1.0,0.5,4.54,0.0,1.0,27.24,2.5,0.0
2,2024-01-01 00:32:58,2024-01-01 00:48:45,3.0,6.15,1.0,N,164,261,2,27.5,1.0,0.5,0.0,0.0,1.0,32.5,2.5,0.0
2,2024-01-01 00:06:30,2024-01-01 00:17:27,2.0,1.58,1.0,N,79,232,1,11.4,1.0,0.5,3.28,0.0,1.0,19.68,2.5,0.0
2,2024-01-01 00:27:08,2024-01-01 00:35:53,1.0,1.49,1.0,N,148,249,1,10.7,1.0,0.5,3.14,0.0,1.0,18.84,2.5,0.0
2,2024-01-01 00:38:02,2024-01-01 00:55:20,1.0,2.03,1.0,N,249,137,1,16.3,1.0,0.5,4.26,0.0,1.0,25.56,2.5,0.0
2,2024-01-01 00:58:23,2024-01-01 01:11:03,1.0,1.96,1.0,N,137,141,1,13.5,1.0,0.5,3.7,0.0,1.0,22.2,2.5,0.0
2,2024-01-01 00:17:40,2024-01-01 00:30:59,1.0,2.4,1.0,N,161,148,2,14.9,1.0,0.5,0.0,0.0,1.0,19.9,2.5,0.0
2,2024-01-01 00:14:03,2024-01-01 00:31:14,1.0,5.4,1.0,N,166,68,1,24.7,1.0,0.5,8.91,0.0,1.0,38.61,2.5,0.0
2,2024-01-01 00:43:16,2024-01-01 00:58:08,1.0,2.21,1.0,N,249,224,1,12.1,1.0,0.5,1.2,0.0,1.0,18.3,2.5,0.0
2,2024-01-01 00:07:20,2024-01-01 00:27:01,1.0,7.79,1.0,N,132,76,2,32.4,1.0,0.5,0.0,0.0,1.0,36.65,0.0,1.75
2,2024-01-01 00:06:25,2024-01-01 00:09:55,2.0,0.96,1.0,N,263,140,1,6.5,1.0,0.5,2.3,0.0,1.0,13.8,2.5,0.0
2,2024-01-01 00:12:26,2024-01-01 00:43:05,1.0,3.12,1.0,N,141,164,1,27.5,1.0,0.5,6.5,0.0,1.0,39.0,2.5,0.0
2,2024-01-01 00:51:24,2024-01-01 01:07:05,2.0,2.57,1.0,N,170,148,1,16.3,1.0,0.5,1.0,0.0,1.0,22.3,2.5,0.0
2,2024-01-01 00:11:36,2024-01-01 00:20:23,1.0,2.08,1.0,N,74,116,2,12.1,1.0,0.5,0.0,0.0,1.0,14.6,0.0,0.0
2,2024-01-01 00:24:35,2024-01-01 00:28:41,1.0,0.95,1.0,N,116,42,2,6.5,1.0,0.5,0.0,0.0,1.0,9.0,0.0,0.0
2,2024-01-01 00:35:57,2024-01-01 00:36:07,1.0,0.0,1.0,N,42,42,2,3.0,1.0,0.5,0.0,0.0,1.0,5.5,0.0,0.0
2,2024-01-01 00:43:36,2024-01-01 00:49:21,1.0,1.66,1.0,N,41,238,2,9.3,1.0,0.5,0.0,0.0,1.0,14.3,2.5,0.0
2,2024-01-01 00:43:56,2024-01-01 00:49:58,3.0,0.36,1.0,N,164,164,1,7.2,1.0,0.5,2.44,0.0,1.0,14.64,2.5,0.0
2,2024-01-01 00:59:34,2024-01-01 01:03:35,3.0,0.69,1.0,N,234,234,1,6.5,1.0,0.5,2.3,0.0,1.0,13.8,2.5,0.0
2,2024-01-01 00:29:08,2024-01-01 00:52:50,1.0,3.6,1.0,N,50,144,1,23.3,1.0,0.5,3.0,0.0,1.0,31.3,2.5,0.0
2,2024-01-01 00:54:19,2024-01-01 01:05:49,1.0,2.69,1.0,N,144,162,1,14.9,1.0,0.5,3.98,0.0,1.0,23.88,2.5,0.0
1,2024-01-01 00:19:16,2024-01-01 00:23:15,1.0,0.6,1.0,N,137,170,1,5.1,3.5,0.5,2.55,0.0,1.0,12.65,2.5,0.0
1,2024-01-01 00:29:55,2024-01-01 00:35:46,1.0,0.4,1.0,N,229,229,2,5.1,3.5,0.5,0.0,0.0,1.0,10.1,2.5,0.0
1,2024-01-01 00:47:36,2024-01-01 01:21:29,1.0,2.9,1.0,N,237,114,1,26.8,3.5,0.5,6.35,0.0,1.0,38.15,2.5,0.0
1,2024-01-01 00:31:12,2024-01-01 00:57:39,2.0,2.4,1.0,N,249,170,1,23.3,3.5,0.5,5.65,0.0,1.0,33.95,2.5,0.0
1,2024-01-01 00:09:07,2024-01-01 00:19:47,3.0,1.1,1.0,N,186,246,1,9.3,3.5,0.5,2.85,0.0,1.0,17.15,2.5,0.0
1,2024-01-01 00:42:08,2024-01-01 00:45:32,2.0,0.5,1.0,N,68,249,1,5.1,3.5,0.5,2.5,0.0,1.0,12.6,2.5,0.0
1,2024-01-01 00:49:14,2024-01-01 01:35:12,2.0,6.8,1.0,N,249,262,1,36.6,3.5,0.5,12.45,0.0,1.0,54.05,2.5,0.0
2,2024-01-01 00:58:25,2024-01-01 01:19:15,1.0,4.76,1.0,N,87,137,1,28.2,1.0,0.5,4.98,0.0,1.0,38.18,2.5,0.0
1,2024-01-01 00:38:19,2024-01-01 00:42:30,2.0,0.7,1.0,N,231,231,1,6.5,3.5,0.5,2.3,0.0,1.0,13.8,2.5,0.0
1,2024-01-01 00:44:06,2024-01-01 00:58:20,2.0,2.5,1.0,N,231,170,1,14.9,3.5,0.5,3.98,0.0,1.0,23.88,2.5,0.0
1,2024-01-01 00:59:21,2024-01-01 01:30:16,1.0,4.9,1.0,N,170,74,1,30.3,3.5,0.5,10.55,0.0,1.0,45.85,2.5,0.0
2,2024-01-01 00:27:36,2024-01-01 00:40:52,1.0,1.67,1.0,N,107,186,1,13.5,1.0,0.5,3.7,0.0,1.0,22.2,2.5,0.0
1,2024-01-01 00:38:23,2024-01-01 00:47:23,2.0,0.5,1.0,N,164,170,1,9.3,3.5,0.5,2.85,0.0,1.0,17.15,2.5,0.0
1,2024-01-01 00:15:34,2024-01-01 00:39:02,1.0,11.2,1.0,N,138,97,1,45.0,7.75,0.5,10.85,0.0,1.0,65.1,0.0,1.75
2,2024-01-01 00:11:07,2024-01-01 00:16:23,1.0,0.99,1.0,N,141,233,2,7.2,1.0,0.5,0.0,0.0,1.0,12.2,2.5,0.0
2,2024-01-01 00:41:47,2024-01-01 01:33:08,2.0,1.81,1.0,N,234,68,1,38.7,1.0,0.5,8.74,0.0,1.0,52.44,2.5,0.0
2,2024-01-01 00:16:14,2024-01-01 00:31:53,1.0,3.49,1.0,N,238,42,1,19.1,1.0,0.5,4.82,0.0,1.0,28.92,2.5,0.0
1,2024-01-01 00:55:55,2024-01-01 01:00:57,2.0,1.0,1.0,N,24,238,1,7.9,3.5,0.5,2.55,0.0,1.0,15.45,2.5,0.0
1,2024-01-01 00:13:33,2024-01-01 00:20:26,1.0,0.8,1.0,N,79,4,1,7.9,3.5,0.5,2.55,0.0,1.0,15.45,2.5,0.0
1,2024-01-01 00:23:19,2024-01-01 00:31:23,2.0,1.5,1.0,N,79,170,1,9.3,3.5,0.5,1.5,0.0,1.0,15.8,2.5,0.0
2,2024-01-01 00:23:07,2024-01-01 00:56:00,5.0,3.48,1.0,N,246,238,1,31.0,1.0,0.5,7.2,0.0,1.0,43.2,2.5,0.0
2,2024-01-01 00:57:11,2024-01-01 01:01:40,5.0,0.9,1.0,N,238,43,1,7.2,1.0,0.5,2.44,0.0,1.0,14.64,2.5,0.0
2,2024-01-01 00:14:14,2024-01-01 00:28:18,1.0,1.2,1.0,N,142,48,2,13.5,1.0,0.5,0.0,0.0,1.0,18.5,2.5,0.0
2,2024-01-01 00:34:28,2024-01-01 00:47:30,1.0,3.15,1.0,N,48,166,1,16.3,1.0,0.5,3.0,0.0,1.0,24.3,2.5,0.0
2,2024-01-01 00:50:59,2024-01-01 01:00:43,1.0,1.84,1.0,N,151,143,1,12.1,1.0,0.5,0.0,0.0,1.0,17.1,2.5,0.0
2,2024-01-01 00:35:08,2024-01-01 00:47:37,1.0,1.81,1.0,N,226,146,2,13.5,1.0,0.5,0.0,0.0,1.0,16.0,0.0,0.0
1,2024-01-01 00:07:44,2024-01-01 00:28:59,2.0,3.6,1.0,N,137,142,1,21.9,3.5,0.5,5.35,0.0,1.0,32.25,2.5,0.0
1,2024-01-01 00:30:16,2024-01-01 00:38:07,2.0,1.4,1.0,N,142,239,1,10.0,3.5,0.5,4.5,0.0,1.0,19.5,2.5,0.0
1,2024-01-01 00:45:55,2024-01-01 01:15:10,3.0,6.2,1.0,N,239,158,1,33.8,3.5,0.5,7.75,0.0,1.0,46.55,2.5,0.0
2,2024-01-01 00:48:07,2024-01-01 01:04:05,1.0,1.25,1.0,N,163,142,1,14.2,1.0,0.5,1.92,0.0,1.0,21.12,2.5,0.0
2,2024-01-01 00:19:41,2024-01-01 00:32:28,1.0,4.15,1.0,N,161,41,1,18.4,1.0,0.5,4.68,0.0,1.0,28.08,2.5,0.0
2,2024-01-01 00:39:03,2024-01-01 00:55:15,1.0,2.75,1.0,N,166,116,2,17.0,1.0,0.5,0.0,0.0,1.0,19.5,0.0,0.0
2,2024-01-01 00:25:33,2024-01-01 00:41:59,1.0,0.46,1.0,N,164,186,1,14.2,1.0,0.5,0.0,0.0,1.0,19.2,2.5,0.0
2,2024-01-01 00:55:35,2024-01-01 01:07:46,1.0,1.21,1.0,N,164,186,2,12.1,1.0,0.5,0.0,0.0,1.0,17.1,2.5,0.0
1,2024-01-01 00:07:16,2024-01-01 00:15:14,1.0,1.3,1.0,N,211,231,1,8.6,3.5,0.5,2.0,0.0,1.0,15.6,2.5,0.0
1,2024-01-01 00:22:33,2024-01-01 00:47:07,1.0,4.9,1.0,N,231,140,1,24.0,3.5,0.5,5.8,0.0,1.0,34.8,2.5,0.0
1,2024-01-01 00:59:32,2024-01-01 01:05:18,1.0,0.8,1.0,N,141,236,1,6.5,3.5,0.5,2.9,0.0,1.0,14.4,2.5,0.0
1,2024-01-01 00:28:48,2024-01-01 00:33:49,1.0,1.0,1.0,N,137,79,1,6.5,3.5,0.5,2.9,0.0,1.0,14.4,2.5,0.0
1,2024-01-01 00:39:32,2024-01-01 00:48:35,1.0,1.0,1.0,N,79,249,1,8.6,3.5,0.5,2.7,0.0,1.0,16.3,2.5,0.0
1,2024-01-01 00:49:33,2024-01-01 01:13:27,1.0,2.4,1.0,N,249,50,2,19.8,3.5,0.5,0.0,0.0,1.0,24.8,2.5,0.0
2,2024-01-01 00:22:21,2024-01-01 01:01:30,2.0,5.73,1.0,N,234,238,1,35.9,1.0,0.5,10.22,0.0,1.0,51.12,2.5,0.0
2,2024-01-01 00:17:17,2024-01-01 00:20:32,1.0,0.91,1.0,N,229,141,2,6.5,1.0,0.5,0.0,0.0,1.0,11.5,2.5,0.0
2,2024-01-01 00:32:30,2024-01-01 00:54:30,4.0,3.07,1.0,N,237,79,1,20.5,1.0,0.5,5.1,0.0,1.0,30.6,2.5,0.0
2,2024-01-01 00:24:34,2024-01-01 01:01:21,1.0,2.1,1.0,N,142,164,2,29.6,1.0,0.5,0.0,0.0,1.0,34.6,2.5,0.0
1,2024-01-01 00:11:55,2024-01-01 00:16:59,1.0,0.8,1.0,N,249,234,1,6.5,3.5,0.5,2.3,0.0,1.0,13.8,2.5,0.0
1,2024-01-01 00:22:23,2024-01-01 00:57:18,1.0,6.4,1.0,N,113,238,1,36.6,3.5,0.5,8.32,0.0,1.0,49.92,2.5,0.0
2,2024-01-01 00:09:26,2024-01-01 00:14:22,2.0,0.87,1.0,N,237,229,1,7.2,1.0,0.5,1.5,0.0,1.0,13.7,2.5,0.0
2,2024-01-01 00:27:13,2024-01-01 00:32:38,2.0,0.62,1.0,N,161,237,1,7.2,1.0,0.5,3.05,0.0,1.0,15.25,2.5,0.0
2,2024-01-01 00:37:55,2024-01-01 01:13:04,2.0,18.44,1.0,N,163,265,2,70.9,1.0,0.5,0.0,0.0,1.0,75.9,2.5,0.0
2,2024-01-01 00:00:36,2024-01-01 00:13:37,4.0,3.97,1.0,N,263,226,2,18.4,1.0,0.5,0.0,0.0,1.0,23.4,2.5,0.0
2,2024-01-01 00:37:19,2024-01-01 00:43:16,3.0,1.28,1.0,N,43,263,2,8.6,1.0,0.5,0.0,0.0,1.0,13.6,2.5,0.0
2,2024-01-01 00:48:15,2024-01-01 00:57:27,3.0,1.56,1.0,N,236,239,1,10.7,1.0,0.5,3.14,0.0,1.0,18.84,2.5,0.0
2,2024-01-01 00:04:05,2024-01-01 00:20:09,1.0,3.23,1.0,N,166,237,1,18.4,1.0,0.5,4.68,0.0,1.0,28.08,2.5,0.0
2,2024-01-01 00:33:17,2024-01-01 01:08:45,1.0,4.23,1.0,N,239,114,1,31.0,1.0,0.5,7.2,0.0,1.0,43.2,2.5,0.0
2,2024-01-01 00:26:30,2024-01-01 00:34:24,2.0,1.31,1.0,N,170,113,1,9.3,1.0,0.5,2.86,0.0,1.0,17.16,2.5,0.0
2,2024-01-01 00:38:47,2024-01-01 00:44:26,4.0,0.67,1.0,N,211,79,1,7.2,1.0,0.5,2.44,0.0,1.0,14.64,2.5,0.0
2,2024-01-01 00:46:40,2024-01-01 00:51:38,1.0,0.76,1.0,N,79,114,2,7.2,1.0,0.5,0.0,0.0,1.0,12.2,2.5,0.0
2,2024-01-01 00:54:59,2024-01-01 01:12:00,2.0,1.91,1.0,N,114,261,1,16.3,1.0,0.5,3.2,0.0,1.0,24.5,2.5,0.0
2,2024-01-01 00:43:24,2024-01-01 01:14:26,1.0,19.78,1.0,N,132,181,1,75.8,1.0,0.5,15.66,0.0,1.0,95.71,0.0,1.75
2,2024-01-01 00:09:19,2024-01-01 00:21:34,1.0,1.79,1.0,N,163,239,2,13.5,1.0,0.5,0.0,0.0,1.0,18.5,2.5,0.0
2,2024-01-01 00:22:17,2024-01-01 00:37:17,1.0,2.86,1.0,N,239,237,2,16.3,1.0,0.5,0.0,0.0,1.0,21.3,2.5,0.0
2,2024-01-01 00:11:56,2024-01-01 00:21:45,1.0,2.31,1.0,N,234,229,1,12.8,1.0,0.5,0.0,0.0,1.0,17.8,2.5,0.0
2,2024-01-01 00:25:30,2024-01-01 00:31:01,1.0,0.44,1.0,N,233,162,1,6.5,1.0,0.5,2.3,0.0,1.0,13.8,2.5,0.0
2,2024-01-01 00:36:41,2024-01-01 00:51:06,1.0,0.82,1.0,N,161,233,2,12.8,1.0,0.5,0.0,0.0,1.0,17.8,2.5,0.0
2,2024-01-01 00:20:37,2024-01-01 00:37:19,1.0,5.74,1.0,N,88,170,1,26.8,1.0,0.5,7.95,0.0,1.0,39.75,2.5,0.0
2,2024-01-01 00:43:51,2024-01-01 01:05:00,1.0,5.69,1.0,N,164,261,1,28.2,1.0,0.5,0.0,0.0,1.0,33.2,2.5,0.0
1,2024-01-01 00:11:55,2024-01-01 00:18:43,1.0,0.9,1.0,N,125,144,1,8.6,3.5,0.5,1.0,0.0,1.0,14.6,2.5,0.0
1,2024-01-01 00:21:44,2024-01-01 00:34:07,1.0,2.0,1.0,N,144,90,1,13.5,3.5,0.5,3.7,0.0,1.0,22.2,2.5,0.0
1,2024-01-01 00:19:07,2024-01-01 00:27:05,1.0,1.3,1.0,N,170,79,1,7.9,3.5,0.5,3.25,0.0,1.0,16.15,2.5,0.0
1,2024-01-01 00:45:14,2024-01-01 01:16:21,1.0,3.9,1.0,N,79,142,1,26.1,3.5,0.5,6.2,0.0,1.0,37.3,2.5,0.0
2,2024-01-01 00:17:24,2024-01-01 00:20:14,2.0,0.3,1.0,N,79,114,1,5.1,1.0,0.5,2.0,0.0,1.0,12.1,2.5,0.0
2,2024-01-01 00:30:13,2024-01-01 00:42:26,1.0,1.85,1.0,N,79,234,1,12.8,1.0,0.5,1.0,0.0,1.0,18.8,2.5,0.0
2,2024-01-01 00:54:16,2024-01-01 01:36:10,1.0,2.55,1.0,N,249,68,1,33.8,1.0,0.5,2.0,0.0,1.0,40.8,2.5,0.0
2,2024-01-01 00:42:08,2024-01-01 00:53:42,2.0,1.93,1.0,N,148,234,1,12.1,1.0,0.5,3.42,0.0,1.0,20.52,2.5,0.0
2,2024-01-01 00:56:36,2024-01-01 01:13:47,3.0,1.48,1.0,N,234,107,1,14.9,1.0,0.5,3.98,0.0,1.0,23.88,2.5,0.0
2,2024-01-01 00:02:30,2024-01-01 00:15:46,2.0,3.41,1.0,N,140,4,1,18.4,1.0,0.5,5.08,0.0,1.0,28.48,2.5,0.0
2,2024-01-01 00:19:04,2024-01-01 00:34:10,2.0,3.26,1.0,N,79,163,1,17.7,1.0,0.5,4.54,0.0,1.0,27.24,2.5,0.0
2,2024-01-01 00:40:25,2024-01-01 01:09:05,2.0,3.05,1.0,N,43,170,2,26.1,1.0,0.5,0.0,0.0,1.0,31.1,2.5,0.0
2,2024-01-01 00:39:29,2024-01-01 01:37:50,2.0,1.29,1.0,N,246,107,2,19.8,1.0,0.5,0.0,0.0,1.0,24.8,2.5,0.0
2,2024-01-01 00:25:34,2024-01-01 00:44:50,3.0,2.52,1.0,N,162,246,1,18.4,1.0,0.5,1.0,0.0,1.0,24.4,2.5,0.0
2,2024-01-01 00:52:55,2024-01-01 00:59:21,2.0,0.75,1.0,N,68,246,1,7.9,1.0,0.5,2.58,0.0,1.0,15.48,2.5,0.0
2,2024-01-01 00:58:28,2024-01-01 01:07:47,2.0,2.32,1.0,N,41,239,1,12.8,1.0,0.5,3.56,0.0,1.0,21.36,2.5,0.0
1,2024-01-01 00:26:17,2024-01-01 00:35:19,1.0,3.3,1.0,N,263,168,1,15.6,3.5,0.5,1.0,0.0,1.0,21.6,2.5,0.0
2,2024-01-01 00:41:52,2024-01-01 01:04:52,1.0,2.41,1.0,N,170,236,2,20.5,1.0,0.5,0.0,0.0,1.0,25.5,2.5,0.0
1,2024-01-01 00:34:40,2024-01-01 00:55:26,1.0,4.4,1.0,N,162,112,1,24.0,3.5,0.5,4.0,0.0,1.0,33.0,2.5,0.0
2,2024-01-01 00:45:03,2024-01-01 00:50:08,1.0,0.71,1.0,N,137,233,1,6.5,1.0,0.5,2.3,0.0,1.0,13.8,2.5,0.0
2,2024-01-01 00:53:14,2024-01-01 01:20:50,1.0,4.78,1.0,N,170,151,1,27.5,1.0,0.5,6.5,0.0,1.0,39.0,2.5,0.0
2,2024-01-01 00:36:24,2024-01-01 01:05:38,1.0,9.59,1.0,N,132,177,2,42.9,1.0,0.5,0.0,0.0,1.0,47.15,0.0,1.75
2,2024-01-01 00:45:51,2024-01-01 01:07:45,2.0,2.3,1.0,N,246,233,1,19.8,1.0,0.5,3.9,0.0,1.0,28.7,2.5,0.0
1,2024-01-01 00:35:56,2024-01-01 00:56:40,2.0,2.6,1.0,Y,239,162,2,17.0,3.5,0.5,0.0,0.0,1.0,22.0,2.5,0.0
2,2024-01-01 00:07:38,2024-01-01 00:20:55,2.0,2.2,1.0,N,148,234,1,14.2,1.0,0.5,3.84,0.0,1.0,23.04,2.5,0.0
2,2024-01-01 00:28:48,2024-01-01 01:08:54,4.0,7.46,1.0,N,107,48,1,40.1,1.0,0.5,13.53,0.0,1.0,58.63,2.5,0.0
1,2024-01-01 00:23:24,2024-01-01 00:27:47,1.0,0.7,1.0,N,144,114,1,5.8,3.5,0.5,2.15,0.0,1.0,12.95,2.5,0.0
1,2024-01-01 00:23:47,2024-01-01 00:26:59,3.0,0.7,1.0,N,68,246,2,5.8,3.5,0.5,0.0,0.0,1.0,10.8,2.5,0.0
1,2024-01-01 00:47:21,2024-01-01 00:52:02,2.0,0.5,1.0,N,90,164,2,6.5,3.5,0.5,0.0,0.0,1.0,11.5,2.5,0.0
2,2024-01-01 00:53:20,2024-01-01 00:58:15,1.0,0.78,1.0,N,142,50,1,7.2,1.0,0.5,2.44,0.0,1.0,14.64,2.5,0.0
2,2024-01-01 00:21:57,2024-01-01 00:44:21,1.0,1.26,1.0,N,161,234,1,19.1,1.0,0.5,1.0,0.0,1.0,25.1,2.5,0.0
2,2024-01-01 00:53:15,2024-01-01 01:29:31,1.0,8.7,1.0,N,234,42,1,44.3,1.0,0.5,12.32,0.0,1.0,61.62,2.5,0.0
2,2024-01-01 00:44:17,2024-01-01 01:08:30,3.0,1.43,1.0,N,161,107,1,20.5,1.0,0.5,7.65,0.0,1.0,33.15,2.5,0.0
1,2024-01-01 00:18:47,2024-01-01 00:45:32,1.0,11.0,1.0,N,224,127,1,46.4,3.5,0.5,0.0,0.0,1.0,51.4,2.5,0.0
2,2024-01-01 00:03:26,2024-01-01 00:07:35,4.0,0.65,1.0,N,144,79,1,5.8,1.0,0.5,2.16,0.0,1.0,12.96,2.5,0.0
2,2024-01-01 00:13:00,2024-01-01 00:23:58,1.0,1.36,1.0,N,79,164,2,11.4,1.0,0.5,0.0,0.0,1.0,16.4,2.5,0.0
1,2024-01-01 00:08:05,2024-01-01 00:17:35,1.0,2.2,1.0,N,142,75,1,11.4,3.5,0.5,4.1,0.0,1.0,20.5,2.5,0.0
1,2024-01-01 00:22:30,2024-01-01 00:32:58,1.0,1.9,1.0,N,238,141,1,12.1,3.5,0.5,2.56,0.0,1.0,19.66,2.5,0.0
1,2024-01-01 00:46:45,2024-01-01 01:16:46,1.0,5.6,1.0,N,142,79,1,30.3,3.5,0.5,7.05,0.0,1.0,42.35,2.5,0.0
2,2024-01-01 00:49:42,2024-01-01 01:16:53,2.0,3.21,1.0,N,249,162,1,24.0,1.0,0.5,5.8,0.0,1.0,34.8,2.5,0.0
2,2024-01-01 00:32:29,2024-01-01 01:04:22,1.0,2.94,1.0,N,162,144,1,26.8,1.0,0.5,6.36,0.0,1.0,38.16,2.5,0.0
2,2024-01-01 00:34:41,2024-01-01 00:40:18,1.0,0.61,1.0,N,186,68,1,6.5,1.0,0.5,2.3,0.0,1.0,13.8,2.5,0.0
